RAJ2h,RAJ2m,RAJ2s,DEJ2d,DEJ2m,DEJ2s,dSph,Name,FeH,eFeH
10,12,40.4100,-01,41,28.700,Sex,958,-1.65,0.44
10,12,40.5700,-01,45,20.500,Sex,2868,-1.94,0.61
10,12,40.6600,-01,48,25.500,Sex,1569,-2.55,0.56
10,12,40.7400,-01,47,07.200,Sex,1207,-1.93,0.19
10,12,40.9400,-01,32,01.200,Sex,545,-1.69,0.12
10,12,41.5800,-01,31,57.000,Sex,343,-2.06,0.12
10,12,41.6900,-01,48,27.800,Sex,1615,-2.66,0.69
10,12,41.8600,-01,45,27.000,Sex,169,-1.87,0.11
10,12,42.1100,-01,35,20.400,Sex,2318,-1.25,0.28
10,12,42.4400,-01,34,37.600,Sex,3292,-0.61,0.28
10,12,43.0700,-01,33,10.900,Sex,1125,-2.36,0.23
10,12,43.1500,-01,40,14.900,Sex,740,-1.58,0.14
10,12,44.3400,-01,33,48.300,Sex,539,-2.04,0.13
10,12,45.0800,-01,39,41.600,Sex,819,-2.04,0.15
10,12,45.5100,-01,47,56.000,Sex,444,-1.91,0.13
10,12,47.6600,-01,33,34.900,Sex,2299,-0.96,0.21
10,12,47.7100,-01,32,55.700,Sex,919,-2.92,0.27
10,12,47.7900,-01,38,11.000,Sex,1422,-2.07,0.18
10,12,47.8600,-01,36,10.200,Sex,492,-1.80,0.12
10,12,49.7300,-01,32,10.800,Sex,2194,-1.85,0.31
10,12,51.0800,-01,32,28.800,Sex,2147,-1.76,0.36
10,12,52.1700,-01,34,46.000,Sex,2410,-1.81,0.37
10,12,52.8600,-01,32,31.900,Sex,1211,-1.44,0.14
10,12,53.1600,-01,35,40.700,Sex,1291,-1.99,0.18
10,12,53.3300,-01,34,40.500,Sex,608,-2.33,0.13
10,12,55.2900,-01,38,35.100,Sex,2106,-1.60,0.22
10,12,56.3100,-01,39,21.300,Sex,514,-2.20,0.12
10,12,56.9100,-01,39,17.900,Sex,623,-1.71,0.12
10,12,57.9000,-01,42,10.100,Sex,1428,-1.73,0.19
10,12,58.0000,-01,38,58.700,Sex,599,-1.99,0.13
10,12,59.1800,-01,34,42.500,Sex,885,-2.00,0.15
10,13,00.3600,-01,33,57.600,Sex,1906,-2.31,0.40
10,13,00.7900,-01,41,05.900,Sex,990,-2.36,0.18
10,13,00.9200,-01,39,28.600,Sex,2178,-2.38,0.46
10,13,01.1300,-01,33,50.600,Sex,497,-2.32,0.12
10,13,01.4400,-01,36,23.900,Sex,760,-3.01,0.28
10,13,01.8900,-01,35,24.100,Sex,741,-2.04,0.14
10,13,02.4500,-01,34,05.600,Sex,1611,-1.95,0.22
10,13,03.1300,-01,35,38.800,Sex,591,-1.46,0.12
10,13,04.9600,-01,39,13.400,Sex,255,-2.16,0.11
10,13,05.4700,-01,36,07.900,Sex,1830,-1.36,0.54
10,13,05.9800,-01,39,26.500,Sex,2541,-1.48,0.28
10,13,06.7100,-01,34,19.200,Sex,772,-2.27,0.22
10,13,06.8000,-01,30,29.300,Sex,1406,-1.99,0.21
10,13,07.6200,-01,41,13.100,Sex,570,-2.17,0.14
10,13,08.2800,-01,35,53.200,Sex,825,-1.35,0.19
10,13,08.9500,-01,36,04.300,Sex,564,-2.21,0.16
10,13,09.7200,-01,38,24.100,Sex,1703,-2.12,0.50
10,13,09.9400,-01,29,34.900,Sex,561,-2.13,0.13
10,13,10.2200,-01,42,07.000,Sex,420,-1.62,0.12
10,13,10.2500,-01,40,51.100,Sex,322,-1.80,0.11
10,13,10.4500,-01,39,37.100,Sex,1838,-1.82,0.23
10,13,10.5300,-01,31,15.400,Sex,223,-1.70,0.11
10,13,11.2500,-01,35,01.600,Sex,690,-1.52,0.12
10,13,11.5700,-01,43,01.400,Sex,195,-2.66,0.12
10,13,12.2400,-01,29,58.300,Sex,1240,-1.71,0.14
10,13,12.7300,-01,34,37.900,Sex,2103,-1.27,0.25
10,13,12.7700,-01,32,56.600,Sex,1895,-2.24,0.39
10,13,13.6900,-01,29,28.200,Sex,2643,-2.21,0.69
10,13,14.1300,-01,33,48.500,Sex,1063,-2.02,0.16
10,13,14.9400,-01,34,40.500,Sex,2871,-1.53,0.54
10,13,16.0200,-01,34,39.600,Sex,574,-1.85,0.12
10,13,16.2400,-01,35,51.800,Sex,1531,-1.27,0.20
10,13,18.2600,-01,34,31.900,Sex,1739,-2.62,0.48
10,13,18.3000,-01,35,15.600,Sex,534,-2.17,0.13
10,13,18.3300,-01,29,31.700,Sex,279,-1.64,0.11
10,13,18.7900,-01,31,13.800,Sex,299,-2.49,0.12
10,13,18.9700,-01,40,35.500,Sex,943,-1.94,0.17
10,13,19.1000,-01,36,18.800,Sex,929,-1.67,0.16
10,13,19.7400,-01,35,15.500,Sex,1048,-2.53,0.28
10,13,20.7500,-01,31,59.100,Sex,397,-2.75,0.14
10,13,21.1800,-01,33,35.600,Sex,1510,-2.55,0.36
10,13,21.3200,-01,32,42.200,Sex,1324,-2.52,0.30
10,13,22.1000,-01,36,17.000,Sex,777,-1.88,0.14
10,13,23.7600,-01,35,36.200,Sex,390,-1.88,0.12
10,13,23.9000,-01,30,34.400,Sex,670,-2.22,0.13
10,13,24.6500,-01,31,35.000,Sex,1575,-2.11,0.26
10,13,25.2400,-01,35,27.800,Sex,1605,-2.17,0.23
10,13,25.3600,-01,34,41.800,Sex,1347,-2.63,0.36
10,13,25.5500,-01,38,24.000,Sex,1411,-2.45,0.35
10,13,25.9900,-01,38,18.800,Sex,1203,-2.50,0.28
10,13,26.0100,-01,36,10.900,Sex,470,-1.68,0.12
10,13,26.4400,-01,36,36.000,Sex,792,-1.68,0.13
10,13,26.6700,-01,31,26.500,Sex,1213,-1.85,0.18
10,13,27.3400,-01,30,56.800,Sex,1084,-2.88,0.29
10,13,27.5300,-01,37,55.500,Sex,1709,-1.58,0.21
10,13,29.0200,-01,35,56.500,Sex,2999,-1.97,0.58
10,13,30.3400,-01,29,43.500,Sex,1400,-3.40,0.48
10,13,30.5200,-01,31,09.200,Sex,2419,-2.21,0.61
10,13,31.6300,-01,37,28.600,Sex,2001,-1.53,0.33
10,13,31.7700,-01,30,43.700,Sex,1901,-2.50,0.45
10,13,31.9600,-01,34,54.000,Sex,787,-2.36,0.16
10,13,33.5500,-01,30,59.300,Sex,572,-1.81,0.12
10,13,33.6000,-01,34,49.700,Sex,1479,-1.58,0.21
10,13,33.9700,-01,32,07.500,Sex,1902,-1.82,0.31
10,13,36.1200,-01,37,34.900,Sex,1638,-0.93,0.14
10,13,37.2800,-01,32,04.500,Sex,642,-2.19,0.14
10,13,37.9000,-01,38,16.200,Sex,858,-2.30,0.22
10,13,38.1500,-01,36,40.200,Sex,1872,-2.13,0.76
10,13,40.2800,-01,33,39.600,Sex,274,-2.00,0.11
10,13,41.4800,-01,35,38.500,Sex,530,-2.41,0.13
10,13,45.0200,-01,36,30.400,Sex,502,-3.03,0.20
10,13,45.1000,-01,33,00.900,Sex,1603,-2.55,0.87
10,13,45.4100,-01,30,47.700,Sex,1541,-2.65,0.34
10,13,45.8900,-01,33,16.600,Sex,2148,-2.25,0.60
10,13,46.5900,-01,36,36.900,Sex,1579,-2.26,0.29
10,13,48.1700,-01,31,58.300,Sex,2508,-2.11,0.57
10,13,50.4800,-01,35,30.100,Sex,2168,-1.17,0.19
10,13,52.4800,-01,31,58.000,Sex,1720,-2.19,0.32
10,13,54.1300,-01,38,45.400,Sex,1896,-2.06,0.41
10,13,55.8300,-01,39,29.500,Sex,442,-1.83,0.12
10,13,55.8900,-01,36,26.500,Sex,1614,-2.28,0.25
10,13,57.7200,-01,38,53.000,Sex,162,-2.01,0.11
10,14,05.1600,-01,36,58.900,Sex,1062,-1.85,0.18
11,12,54.5400,+22,06,13.700,LeoII,C-7-84,-3.09,0.22
11,12,57.7800,+22,10,50.300,LeoII,C-6-70,-1.83,0.12
11,13,03.8100,+22,05,46.900,LeoII,C-7-186,-1.40,0.15
11,13,03.9500,+22,12,20.500,LeoII,C-6-214,-2.58,0.24
11,13,03.9700,+22,07,15.300,LeoII,C-7-218,-1.39,0.13
11,13,06.4000,+22,12,05.500,LeoII,C-6-115,-1.29,0.12
11,13,07.0500,+22,09,27.200,LeoII,C-7-231,-1.74,0.27
11,13,07.1300,+22,08,55.400,LeoII,C-7-266,-1.28,0.29
11,13,07.4800,+22,06,26.400,LeoII,C-7-158,-1.79,0.16
11,13,07.6000,+22,09,30.300,LeoII,C-7-150,-1.17,0.12
11,13,08.3000,+22,10,30.900,LeoII,C-6-100,-1.78,0.13
11,13,09.2700,+22,07,02.800,LeoII,C-7-213,-1.56,0.14
11,13,09.9100,+22,07,22.600,LeoII,C-7-110,-1.49,0.12
11,13,10.5900,+22,07,36.200,LeoII,C-7-263,-2.05,0.16
11,13,11.0500,+22,09,37.300,LeoII,C-7-237,-1.39,0.13
11,13,11.5100,+22,09,49.500,LeoII,C2-7-392,-1.68,0.14
11,13,11.5400,+22,11,27.400,LeoII,C-6-81,-1.77,0.12
11,13,12.2300,+22,16,09.200,LeoII,C-6-136,-2.37,0.19
11,13,12.5700,+22,09,29.000,LeoII,C-7-336,-1.91,0.23
11,13,12.9100,+22,09,17.800,LeoII,C-7-59,-1.40,0.11
11,13,12.9400,+22,08,09.600,LeoII,C-7-154,-1.45,0.12
11,13,13.1200,+22,09,59.100,LeoII,C2-7-343,-1.76,0.11
11,13,13.3600,+22,07,26.100,LeoII,C-7-81,-1.33,0.12
11,13,13.7600,+22,04,19.200,LeoII,C-7-152,-2.26,0.20
11,13,13.8800,+22,08,50.200,LeoII,C-7-31,-2.16,0.11
11,13,13.9400,+22,06,37.300,LeoII,C-7-278,-2.52,0.47
11,13,14.2400,+22,14,17.700,LeoII,C-6-110,-3.22,0.34
11,13,14.4400,+22,09,27.300,LeoII,C-7-323,-1.46,0.17
11,13,14.4700,+22,14,02.900,LeoII,C-6-154,-1.66,0.13
11,13,14.9400,+22,09,21.000,LeoII,C-7-343,-2.43,0.33
11,13,15.0500,+22,11,39.400,LeoII,C-6-173,-1.81,0.17
11,13,15.1800,+22,07,56.400,LeoII,C-7-285,-1.36,0.26
11,13,15.5300,+22,09,01.000,LeoII,C-7-89,-1.41,0.12
11,13,15.7200,+22,09,05.700,LeoII,C-7-168,-1.66,0.15
11,13,16.0300,+22,12,22.300,LeoII,C-6-231,-2.41,0.33
11,13,16.0500,+22,06,57.400,LeoII,C-7-164,-2.28,0.30
11,13,16.1400,+22,11,47.300,LeoII,C-6-53,-1.90,0.11
11,13,16.5500,+22,08,59.000,LeoII,C-7-78,-2.12,0.13
11,13,16.6600,+22,06,26.200,LeoII,C-7-189,-1.69,0.16
11,13,16.7600,+22,09,39.300,LeoII,C-7-309,-1.63,0.17
11,13,16.9500,+22,06,03.600,LeoII,C-7-115,-1.54,0.12
11,13,17.0400,+22,08,41.600,LeoII,C-7-298,-1.05,0.17
11,13,17.0600,+22,05,16.100,LeoII,C-7-131,-1.91,0.15
11,13,17.1400,+22,09,18.100,LeoII,C-7-273,-1.22,0.14
11,13,17.3500,+22,06,04.000,LeoII,C-7-180,-2.68,0.17
11,13,17.5200,+22,12,08.300,LeoII,C-6-63,-1.93,0.12
11,13,17.7900,+22,09,06.700,LeoII,C-7-73,-1.61,0.11
11,13,17.8300,+22,06,37.800,LeoII,C-7-104,-1.39,0.14
11,13,18.1200,+22,13,08.800,LeoII,C-6-200,-1.93,0.22
11,13,18.1300,+22,07,54.900,LeoII,C-7-230,-2.00,0.26
11,13,18.5300,+22,04,47.200,LeoII,C-7-39,-2.05,0.12
11,13,18.7000,+22,10,30.400,LeoII,C-6-94,-1.42,0.12
11,13,18.8200,+22,11,15.000,LeoII,C-6-117,-1.86,0.15
11,13,18.8500,+22,10,19.100,LeoII,C-6-99,-1.69,0.13
11,13,18.9500,+22,07,13.800,LeoII,C-7-143,-1.46,0.13
11,13,19.0000,+22,13,47.800,LeoII,C-6-58,-1.44,0.11
11,13,19.0500,+22,08,26.600,LeoII,C-7-252,-1.44,0.14
11,13,19.0500,+22,06,45.200,LeoII,C-7-174,-1.24,0.12
11,13,19.0600,+22,05,31.000,LeoII,C-7-284,-2.68,0.75
11,13,19.2500,+22,07,41.600,LeoII,C-7-50,-2.64,0.12
11,13,19.5200,+22,08,48.900,LeoII,C-7-205,-1.49,0.13
11,13,19.5400,+22,13,17.800,LeoII,C-6-218,-1.59,0.16
11,13,19.7900,+22,09,20.500,LeoII,C-7-51,-1.38,0.11
11,13,19.8100,+22,05,47.000,LeoII,C-7-82,-1.21,0.12
11,13,19.8400,+22,09,46.000,LeoII,C-7-47,-1.39,0.11
11,13,19.9100,+22,07,14.900,LeoII,C-7-274,-1.54,0.15
11,13,20.1200,+22,06,06.500,LeoII,C-7-125,-1.39,0.13
11,13,20.5300,+22,12,12.000,LeoII,C-6-131,-2.00,0.13
11,13,20.7100,+22,13,34.300,LeoII,C-6-83,-1.37,0.12
11,13,20.8500,+22,11,30.900,LeoII,C-6-56,-1.32,0.11
11,13,20.9100,+22,08,38.900,LeoII,C-7-72,-1.61,0.12
11,13,21.4700,+22,08,46.300,LeoII,C-7-146,-1.56,0.12
11,13,21.5400,+22,10,52.700,LeoII,C-6-103,-2.04,0.14
11,13,21.8300,+22,06,19.800,LeoII,C-7-322,-2.34,0.65
11,13,21.9100,+22,12,06.600,LeoII,C-6-41,-1.76,0.11
11,13,22.0300,+22,10,34.400,LeoII,C-6-219,-1.18,0.14
11,13,22.0400,+22,04,28.700,LeoII,C-7-88,-2.20,0.15
11,13,22.1800,+22,06,10.300,LeoII,C-7-63,-1.89,0.11
11,13,22.2500,+22,03,36.700,LeoII,C-7-38,-2.84,0.14
11,13,22.3500,+22,11,02.700,LeoII,C-6-109,-1.80,0.14
11,13,22.6500,+22,06,58.100,LeoII,C-7-83,-1.27,0.11
11,13,22.7900,+22,05,54.300,LeoII,C-7-76,-1.95,0.14
11,13,22.8700,+22,09,35.300,LeoII,C-7-111,-1.20,0.11
11,13,23.0300,+22,13,18.400,LeoII,C-6-233,-1.59,0.16
11,13,23.0300,+22,10,22.700,LeoII,C-6-54,-1.39,0.11
11,13,23.1500,+22,10,56.100,LeoII,C-6-31,-1.60,0.11
11,13,23.1800,+22,09,28.300,LeoII,C-7-202,-1.05,0.13
11,13,23.2100,+22,09,50.400,LeoII,C2-7-384,-1.78,0.12
11,13,23.3200,+22,13,17.300,LeoII,C-6-102,-1.32,0.12
11,13,23.4200,+22,07,17.300,LeoII,C-7-45,-1.32,0.11
11,13,23.4200,+22,06,18.000,LeoII,C-7-123,-1.61,0.12
11,13,23.6300,+22,06,43.100,LeoII,C-7-35,-1.44,0.11
11,13,23.6700,+22,09,12.800,LeoII,C-7-112,-1.49,0.12
11,13,23.6900,+22,09,03.600,LeoII,C2-7-660,-1.99,0.26
11,13,23.7400,+22,08,10.500,LeoII,C-7-185,-1.49,0.12
11,13,23.8300,+22,04,58.000,LeoII,C-7-182,-1.33,0.14
11,13,23.8300,+22,09,11.300,LeoII,C-7-207,-1.33,0.13
11,13,24.1900,+22,06,15.400,LeoII,C-7-133,-1.59,0.13
11,13,24.2700,+22,09,05.100,LeoII,C-7-148,-1.28,0.12
11,13,24.5400,+22,12,48.600,LeoII,C2-6-215,-1.42,0.12
11,13,24.8300,+22,08,03.000,LeoII,C2-7-998,-1.40,0.17
11,13,24.8800,+22,07,20.400,LeoII,C2-7-1178,-1.64,0.13
11,13,25.0600,+22,07,13.400,LeoII,C-3-211,-2.11,0.13
11,13,25.1000,+22,12,35.600,LeoII,C-2-72,-2.34,0.12
11,13,25.2100,+22,03,27.500,LeoII,C-3-86,-1.57,0.12
11,13,25.4000,+22,07,18.000,LeoII,C-3-266,-2.85,0.38
11,13,25.4800,+22,13,26.200,LeoII,C-2-49,-2.09,0.11
11,13,25.5300,+22,09,15.600,LeoII,C-3-175,-1.44,0.12
11,13,25.5700,+22,07,44.200,LeoII,C-3-108,-1.75,0.11
11,13,25.6000,+22,13,27.700,LeoII,C-2-225,-1.83,0.16
11,13,25.6900,+22,06,37.800,LeoII,C-3-59,-1.95,0.12
11,13,26.0100,+22,09,40.400,LeoII,C-3-161,-1.79,0.12
11,13,26.0800,+22,10,05.100,LeoII,C-2-78,-1.63,0.12
11,13,26.6900,+22,05,26.400,LeoII,C-3-430,-1.57,0.21
11,13,26.7600,+22,08,24.900,LeoII,C-3-141,-1.43,0.12
11,13,26.9900,+22,09,41.200,LeoII,C-3-345,-1.56,0.18
11,13,27.2400,+22,12,00.500,LeoII,C-2-292,-1.70,0.18
11,13,27.2700,+22,07,05.800,LeoII,C-3-197,-1.28,0.12
11,13,27.5000,+22,13,41.600,LeoII,C-2-121,-2.28,0.14
11,13,27.6000,+22,11,11.900,LeoII,C-2-263,-1.28,0.13
11,13,27.6500,+22,11,57.000,LeoII,C-2-186,-1.75,0.14
11,13,27.6900,+22,10,39.900,LeoII,C-2-59,-1.43,0.11
11,13,27.7500,+22,07,46.000,LeoII,C-3-170,-1.35,0.12
11,13,27.7900,+22,08,23.000,LeoII,C-3-348,-1.17,0.16
11,13,27.8000,+22,10,16.200,LeoII,C-2-105,-1.67,0.12
11,13,27.8900,+22,09,30.400,LeoII,C-3-186,-1.93,0.13
11,13,27.9100,+22,12,00.100,LeoII,C-2-75,-1.70,0.11
11,13,27.9500,+22,07,23.300,LeoII,C-3-185,-1.36,0.13
11,13,27.9900,+22,11,47.300,LeoII,C-2-187,-1.41,0.12
11,13,28.3600,+22,10,25.600,LeoII,C-2-182,-1.87,0.15
11,13,28.4200,+22,11,09.900,LeoII,C-2-163,-1.38,0.12
11,13,28.4500,+22,09,10.100,LeoII,C-3-343,-1.94,0.16
11,13,28.5600,+22,08,07.300,LeoII,C-3-274,-1.96,0.24
11,13,28.5900,+22,08,38.000,LeoII,C-3-168,-2.13,0.13
11,13,28.6700,+22,08,26.500,LeoII,C-3-191,-1.17,0.12
11,13,28.6800,+22,06,59.200,LeoII,C-3-52,-1.30,0.11
11,13,28.7500,+22,07,58.000,LeoII,C-3-374,-1.69,0.15
11,13,28.7600,+22,13,11.900,LeoII,C-2-44,-1.67,0.11
11,13,28.9000,+22,13,40.500,LeoII,C-2-211,-1.52,0.14
11,13,29.1800,+22,13,02.900,LeoII,C-2-35,-1.43,0.11
11,13,29.2300,+22,10,33.100,LeoII,C-2-39,-1.34,0.11
11,13,29.4500,+22,11,30.700,LeoII,C-2-252,-1.58,0.19
11,13,29.4600,+22,09,49.600,LeoII,C2-7-387,-1.37,0.11
11,13,29.5700,+22,07,16.100,LeoII,C-3-88,-1.61,0.11
11,13,29.6000,+22,08,57.800,LeoII,C-3-79,-1.43,0.11
11,13,29.6100,+22,09,19.700,LeoII,C-3-226,-1.66,0.15
11,13,29.7800,+22,11,19.000,LeoII,C-2-134,-1.20,0.12
11,13,29.7900,+22,11,06.000,LeoII,C-2-291,-1.66,0.13
11,13,30.1600,+22,07,46.400,LeoII,C-3-209,-1.50,0.12
11,13,30.4000,+22,08,05.000,LeoII,C-3-152,-1.10,0.12
11,13,30.4600,+22,08,14.600,LeoII,C-3-190,-1.40,0.13
11,13,30.5000,+22,10,00.500,LeoII,C-2-207,-1.23,0.13
11,13,30.7100,+22,09,52.600,LeoII,C2-7-366,-1.71,0.13
11,13,30.7300,+22,10,51.300,LeoII,C-2-55,-1.36,0.11
11,13,30.8200,+22,07,46.100,LeoII,C-3-199,-1.48,0.14
11,13,31.0100,+22,11,22.100,LeoII,C-2-66,-1.37,0.11
11,13,31.0900,+22,06,30.300,LeoII,C-3-40,-1.45,0.11
11,13,31.2100,+22,08,24.700,LeoII,C-3-87,-1.43,0.11
11,13,31.3300,+22,04,25.000,LeoII,C-3-71,-1.50,0.12
11,13,31.4100,+22,08,43.000,LeoII,C-3-174,-1.55,0.13
11,13,31.4200,+22,07,34.000,LeoII,C-3-288,-1.38,0.13
11,13,31.5800,+22,08,34.200,LeoII,C-3-116,-1.31,0.11
11,13,31.6600,+22,07,46.800,LeoII,C-3-114,-1.59,0.11
11,13,31.7800,+22,14,14.400,LeoII,C-2-61,-1.51,0.11
11,13,32.0000,+22,07,39.500,LeoII,C-3-225,-1.18,0.12
11,13,32.0600,+22,07,29.800,LeoII,C-3-49,-1.34,0.11
11,13,32.3300,+22,07,34.300,LeoII,C-3-244,-1.58,0.13
11,13,32.3300,+22,06,55.800,LeoII,C-3-154,-1.44,0.12
11,13,32.4700,+22,11,23.000,LeoII,C-2-84,-1.63,0.12
11,13,32.6400,+22,07,04.700,LeoII,C-3-67,-1.88,0.11
11,13,32.6500,+22,04,12.700,LeoII,C-3-321,-1.38,0.25
11,13,32.8000,+22,13,25.800,LeoII,C-2-218,-1.82,0.18
11,13,32.8600,+22,09,53.200,LeoII,C2-7-363,-1.40,0.12
11,13,32.8900,+22,06,48.300,LeoII,C-3-257,-2.60,0.24
11,13,33.0900,+22,07,37.600,LeoII,C-3-99,-1.64,0.11
11,13,33.1400,+22,08,12.600,LeoII,C-3-42,-1.34,0.11
11,13,33.2600,+22,11,23.700,LeoII,C-2-87,-1.59,0.12
11,13,33.3300,+22,06,10.800,LeoII,C-3-363,-1.34,0.13
11,13,33.7500,+22,09,50.000,LeoII,C2-7-381,-2.45,0.15
11,13,33.7600,+22,09,23.600,LeoII,C-3-268,-1.85,0.13
11,13,33.8400,+22,05,06.900,LeoII,C-3-334,-1.24,0.25
11,13,33.8700,+22,06,08.100,LeoII,C-3-54,-1.51,0.11
11,13,34.0900,+22,06,12.500,LeoII,C-3-398,-1.55,0.15
11,13,34.3000,+22,09,11.700,LeoII,C-3-126,-2.16,0.13
11,13,34.4400,+22,11,05.700,LeoII,C-2-120,-1.42,0.12
11,13,34.5600,+22,06,52.600,LeoII,C-3-210,-2.40,0.25
11,13,34.8300,+22,03,10.700,LeoII,C-3-202,-1.64,0.16
11,13,34.8500,+22,06,17.700,LeoII,C-3-187,-1.45,0.13
11,13,34.9800,+22,06,15.900,LeoII,C-3-379,-1.87,0.18
11,13,35.4400,+22,04,51.500,LeoII,C-3-131,-1.69,0.13
11,13,35.5400,+22,09,06.300,LeoII,C-3-92,-1.47,0.11
11,13,35.7600,+22,11,14.400,LeoII,C-2-100,-2.66,0.16
11,13,35.8000,+22,09,35.300,LeoII,C-3-28,-1.34,0.11
11,13,35.8600,+22,09,27.800,LeoII,C-3-129,-1.71,0.12
11,13,35.9300,+22,08,29.400,LeoII,C-3-247,-1.82,0.17
11,13,36.0300,+22,12,20.900,LeoII,C-2-79,-1.49,0.11
11,13,36.0400,+22,00,38.100,LeoII,C-4-120,-2.36,0.43
11,13,36.1700,+22,10,18.800,LeoII,C-2-94,-1.57,0.11
11,13,36.1700,+22,13,15.600,LeoII,C-2-250,-1.02,0.14
11,13,36.2100,+22,08,51.300,LeoII,C-3-146,-1.40,0.11
11,13,36.3300,+22,11,32.900,LeoII,C-2-131,-1.84,0.13
11,13,36.3600,+22,09,23.800,LeoII,C-3-65,-1.35,0.11
11,13,36.6800,+22,08,10.800,LeoII,C-3-276,-2.18,0.19
11,13,36.8000,+22,06,48.500,LeoII,C-3-163,-1.44,0.12
11,13,36.8200,+22,09,10.400,LeoII,C-3-280,-1.51,0.13
11,13,36.8200,+22,11,24.800,LeoII,C-2-138,-1.88,0.13
11,13,37.1000,+22,07,07.500,LeoII,C-3-68,-1.39,0.11
11,13,37.1100,+22,05,54.300,LeoII,C-3-328,-1.74,0.15
11,13,37.3100,+22,09,58.900,LeoII,C2-7-337,-1.26,0.12
11,13,37.8200,+22,08,16.400,LeoII,C-3-289,-1.95,0.20
11,13,37.8900,+22,03,44.300,LeoII,C-3-127,-2.00,0.14
11,13,37.8900,+22,08,13.300,LeoII,C-3-159,-1.84,0.13
11,13,38.0300,+22,11,17.600,LeoII,C-2-109,-1.45,0.12
11,13,38.3100,+22,09,08.600,LeoII,C-3-172,-1.48,0.12
11,13,38.5200,+22,09,47.400,LeoII,C2-7-394,-1.71,0.12
11,13,38.6100,+22,08,23.200,LeoII,C-3-300,-2.50,0.33
11,13,38.8700,+22,09,47.000,LeoII,C2-7-399,-1.45,0.12
11,13,39.1400,+22,09,20.500,LeoII,C-3-181,-1.51,0.12
11,13,39.2500,+22,11,40.800,LeoII,C-2-256,-0.97,0.13
11,13,39.4700,+22,09,16.900,LeoII,C-3-57,-1.22,0.11
11,13,39.6200,+22,05,14.500,LeoII,C-3-347,-1.98,0.23
11,13,39.9300,+22,07,16.300,LeoII,C-3-196,-1.57,0.12
11,13,40.2500,+22,06,28.900,LeoII,C-3-201,-2.24,0.16
11,13,40.2500,+22,10,44.100,LeoII,C-2-173,-1.25,0.12
11,13,40.4400,+22,12,18.500,LeoII,C-2-50,-1.91,0.11
11,13,40.6700,+22,08,46.900,LeoII,C-3-133,-2.90,0.16
11,13,41.2400,+22,07,41.300,LeoII,C-3-55,-1.45,0.11
11,13,41.5500,+22,09,20.900,LeoII,C-3-352,-1.27,0.14
11,13,41.5800,+22,05,56.700,LeoII,C-3-336,-1.24,0.18
11,13,41.6200,+22,07,37.700,LeoII,C-3-139,-1.89,0.12
11,13,41.9400,+22,05,35.300,LeoII,C-3-118,-2.01,0.12
11,13,42.0100,+22,10,14.500,LeoII,C-2-206,-1.24,0.12
11,13,42.3400,+22,07,40.500,LeoII,C-3-192,-1.38,0.12
11,13,42.4500,+22,10,51.400,LeoII,C-2-179,-1.13,0.12
11,13,42.7300,+22,07,27.700,LeoII,C-3-119,-1.94,0.12
11,13,42.8300,+22,14,07.700,LeoII,C-2-104,-1.53,0.12
11,13,43.1500,+22,07,57.300,LeoII,C-3-216,-2.08,0.14
11,13,44.6600,+22,08,25.400,LeoII,C-3-173,-1.87,0.12
11,13,44.8000,+22,09,36.800,LeoII,C-3-262,-2.16,0.14
11,13,45.2800,+22,07,38.400,LeoII,C-3-361,-1.73,0.34
11,13,45.5700,+22,06,34.700,LeoII,C-3-365,-1.38,0.22
11,13,46.4500,+22,07,09.100,LeoII,C-3-162,-1.80,0.13
11,13,46.5300,+22,09,14.600,LeoII,C-3-325,-1.72,0.16
11,13,47.3200,+22,09,25.700,LeoII,C-3-323,-1.61,0.15
11,13,47.7100,+22,10,23.800,LeoII,C-2-280,-1.90,0.17
11,13,48.0700,+22,12,00.900,LeoII,C-2-281,-2.21,0.20
11,13,49.4600,+22,12,22.700,LeoII,C-2-268,-2.47,0.32
11,13,51.0000,+22,08,35.900,LeoII,C-3-238,-1.38,0.13
11,13,51.5300,+22,09,02.200,LeoII,C-3-234,-2.00,0.14
11,13,52.5200,+22,07,13.300,LeoII,C-3-228,-2.29,0.16
11,13,52.8500,+22,08,42.700,LeoII,C-3-212,-1.75,0.13
11,13,53.3500,+22,14,45.800,LeoII,C-2-68,-2.59,0.13
11,13,53.7800,+22,10,45.600,LeoII,C-2-157,-3.11,0.33
11,13,53.8300,+22,10,46.100,LeoII,C2-3-20,-2.61,0.23
11,13,56.2300,+22,12,48.100,LeoII,C-2-236,-1.95,0.18
11,13,57.0500,+22,12,16.500,LeoII,C-2-146,-1.73,0.13
11,14,03.3500,+22,12,42.600,LeoII,C-2-74,-1.90,0.12
11,14,03.9000,+22,10,29.400,LeoII,C-2-48,-2.43,0.12
13,27,24.1600,+33,31,34.200,CVnI,541_852,-1.66,0.25
13,27,24.8600,+33,31,25.000,CVnI,541_279,-2.45,0.18
13,27,25.9300,+33,32,39.600,CVnI,541_859,-1.73,0.46
13,27,27.0400,+33,30,30.700,CVnI,542_115,-2.70,0.17
13,27,27.4900,+33,31,49.200,CVnI,542_334,-1.13,0.20
13,27,28.2900,+33,32,10.600,CVnI,542_112,-2.13,0.12
13,27,30.3500,+33,32,04.300,CVnI,542_505,-2.29,0.15
13,27,30.4100,+33,35,44.300,CVnI,542_453,-1.62,0.17
